-0.000125,1.440000,1.440000
-0.000125,1.420000,1.440000
-0.000125,1.440000,1.400000
-0.000125,1.480000,1.400000
-0.000125,1.480000,1.380000
-0.000124,1.540000,1.380000
-0.000124,1.520000,1.340000
-0.000124,1.560000,1.360000
-0.000124,1.580000,1.320000
-0.000124,1.580000,1.320000
-0.000124,1.620000,1.320000
-0.000124,1.640000,1.300000
-0.000124,1.660000,1.280000
-0.000124,1.660000,1.240000
-0.000124,1.700000,1.240000
-0.000123,1.720000,1.240000
-0.000123,1.720000,1.220000
-0.000123,1.760000,1.220000
-0.000123,1.760000,1.200000
-0.000123,1.800000,1.200000
-0.000123,1.820000,1.180000
-0.000123,1.820000,1.180000
-0.000123,1.860000,1.160000
-0.000123,1.860000,1.140000
-0.000123,1.880000,1.120000
-0.000122,1.900000,1.120000
-0.000122,1.940000,1.100000
-0.000122,1.960000,1.100000
-0.000122,1.980000,1.120000
-0.000122,2.040000,1.080000
-0.000122,2.020000,1.100000
-0.000122,2.040000,1.080000
-0.000122,2.080000,1.080000
-0.000122,2.120000,1.080000
-0.000122,2.100000,1.060000
-0.000121,2.160000,1.060000
-0.000121,2.180000,1.060000
-0.000121,2.180000,1.020000
-0.000121,2.220000,1.040000
-0.000121,2.220000,1.000000
-0.000121,2.260000,1.020000
-0.000121,2.260000,1.040000
-0.000121,2.300000,1.020000
-0.000121,2.340000,1.020000
-0.000121,2.340000,1.040000
-0.000121,2.400000,1.040000
-0.000120,2.400000,1.040000
-0.000120,2.420000,1.040000
-0.000120,2.460000,1.020000
-0.000120,2.480000,1.000000
-0.000120,2.500000,1.020000
-0.000120,2.540000,1.020000
-0.000120,2.560000,1.020000
-0.000120,2.560000,1.000000
-0.000120,2.600000,1.040000
-0.000120,2.620000,1.040000
-0.000119,2.660000,1.060000
-0.000119,2.660000,1.020000
-0.000119,2.700000,1.040000
-0.000119,2.740000,1.040000
-0.000119,2.740000,1.060000
-0.000119,2.760000,1.060000
-0.000119,2.780000,1.060000
-0.000119,2.800000,1.060000
-0.000119,2.840000,1.060000
-0.000119,2.840000,1.080000
-0.000118,2.880000,1.080000
-0.000118,2.900000,1.100000
-0.000118,2.920000,1.080000
-0.000118,2.940000,1.100000
-0.000118,2.960000,1.120000
-0.000118,3.000000,1.120000
-0.000118,3.020000,1.140000
-0.000118,3.040000,1.120000
-0.000118,3.060000,1.160000
-0.000118,3.080000,1.140000
-0.000117,3.120000,1.160000
-0.000117,3.120000,1.160000
-0.000117,3.140000,1.180000
-0.000117,3.160000,1.200000
-0.000117,3.200000,1.220000
-0.000117,3.200000,1.200000
-0.000117,3.220000,1.220000
-0.000117,3.240000,1.240000
-0.000117,3.300000,1.240000
-0.000116,3.280000,1.240000
-0.000116,3.320000,1.280000
-0.000116,3.320000,1.280000
-0.000116,3.360000,1.320000
-0.000116,3.360000,1.320000
-0.000116,3.380000,1.320000
-0.000116,3.400000,1.320000
-0.000116,3.420000,1.380000
-0.000116,3.440000,1.380000
-0.000116,3.460000,1.400000
-0.000116,3.480000,1.380000
-0.000115,3.480000,1.400000
-0.000115,3.500000,1.440000
-0.000115,3.540000,1.440000
-0.000115,3.560000,1.460000
-0.000115,3.580000,1.480000
-0.000115,3.600000,1.500000
-0.000115,3.600000,1.560000
-0.000115,3.620000,1.540000
-0.000115,3.620000,1.560000
-0.000115,3.640000,1.580000
-0.000114,3.660000,1.620000
-0.000114,3.660000,1.620000
-0.000114,3.700000,1.660000
-0.000114,3.720000,1.660000
-0.000114,3.700000,1.680000
-0.000114,3.720000,1.720000
-0.000114,3.740000,1.720000
-0.000114,3.740000,1.740000
-0.000114,3.760000,1.760000
-0.000114,3.780000,1.760000
-0.000113,3.800000,1.800000
-0.000113,3.780000,1.820000
-0.000113,3.800000,1.820000
-0.000113,3.820000,1.840000
-0.000113,3.840000,1.860000
-0.000113,3.860000,1.880000
-0.000113,3.840000,1.920000
-0.000113,3.860000,1.960000
-0.000113,3.920000,1.960000
-0.000112,3.880000,2.000000
-0.000112,3.900000,2.020000
-0.000112,3.900000,2.020000
-0.000112,3.900000,2.040000
-0.000112,3.920000,2.080000
-0.000112,3.940000,2.100000
-0.000112,3.940000,2.140000
-0.000112,3.940000,2.160000
-0.000112,3.940000,2.160000
-0.000112,3.920000,2.180000
-0.000111,3.960000,2.220000
-0.000111,3.980000,2.220000
-0.000111,3.960000,2.260000
-0.000111,3.960000,2.280000
-0.000111,3.980000,2.280000
-0.000111,3.980000,2.300000
-0.000111,4.000000,2.360000
-0.000111,4.000000,2.380000
-0.000111,3.980000,2.400000
-0.000111,3.980000,2.400000
-0.000111,3.980000,2.440000
-0.000110,3.980000,2.480000
-0.000110,4.000000,2.500000
-0.000110,4.000000,2.500000
-0.000110,3.980000,2.540000
-0.000110,3.980000,2.560000
-0.000110,4.020000,2.580000
-0.000110,4.020000,2.620000
-0.000110,3.980000,2.640000
-0.000110,3.980000,2.660000
-0.000110,4.000000,2.680000
-0.000109,3.980000,2.700000
-0.000109,3.980000,2.740000
-0.000109,3.980000,2.760000
-0.000109,3.960000,2.780000
-0.000109,3.960000,2.780000
-0.000109,3.960000,2.820000
-0.000109,3.960000,2.840000
-0.000109,3.960000,2.860000
-0.000109,3.940000,2.900000
-0.000109,3.940000,2.920000
-0.000108,3.940000,2.940000
-0.000108,3.920000,2.960000
-0.000108,3.920000,2.980000
-0.000108,3.920000,2.980000
-0.000108,3.920000,3.020000
-0.000108,3.900000,3.060000
-0.000108,3.880000,3.080000
-0.000108,3.880000,3.100000
-0.000108,3.900000,3.100000
-0.000108,3.900000,3.140000
-0.000107,3.860000,3.180000
-0.000107,3.860000,3.200000
-0.000107,3.840000,3.220000
-0.000107,3.840000,3.220000
-0.000107,3.840000,3.240000
-0.000107,3.840000,3.260000
-0.000107,3.820000,3.300000
-0.000107,3.760000,3.300000
-0.000107,3.780000,3.320000
-0.000107,3.760000,3.340000
-0.000106,3.740000,3.360000
-0.000106,3.740000,3.380000
-0.000106,3.760000,3.400000
-0.000106,3.720000,3.420000
-0.000106,3.700000,3.420000
-0.000106,3.680000,3.480000
-0.000106,3.640000,3.480000
-0.000106,3.640000,3.500000
-0.000106,3.620000,3.520000
-0.000106,3.600000,3.540000
-0.000105,3.600000,3.580000
-0.000105,3.580000,3.560000
-0.000105,3.560000,3.560000
-0.000105,3.560000,3.620000
-0.000105,3.540000,3.620000
-0.000105,3.480000,3.660000
-0.000105,3.520000,3.660000
-0.000105,3.500000,3.660000
-0.000105,3.460000,3.680000
-0.000105,3.440000,3.720000
-0.000104,3.440000,3.720000
-0.000104,3.420000,3.740000
-0.000104,3.380000,3.760000
-0.000104,3.360000,3.760000
-0.000104,3.340000,3.780000
-0.000104,3.320000,3.800000
-0.000104,3.280000,3.760000
-0.000104,3.280000,3.800000
-0.000104,3.260000,3.820000
-0.000104,3.240000,3.840000
-0.000103,3.220000,3.840000
-0.000103,3.200000,3.860000
-0.000103,3.180000,3.880000
-0.000103,3.140000,3.860000
-0.000103,3.140000,3.880000
-0.000103,3.100000,3.900000
-0.000103,3.120000,3.920000
-0.000103,3.080000,3.920000
-0.000103,3.060000,3.960000
-0.000102,3.020000,3.920000
-0.000102,3.000000,3.960000
-0.000102,2.980000,3.980000
-0.000102,2.960000,3.980000
-0.000102,2.940000,3.960000
-0.000102,2.920000,3.960000
-0.000102,2.920000,3.980000
-0.000102,2.860000,3.980000
-0.000102,2.840000,3.980000
-0.000102,2.840000,4.000000
-0.000102,2.780000,3.980000
-0.000101,2.780000,4.000000
-0.000101,2.760000,3.980000
-0.000101,2.740000,4.020000
-0.000101,2.720000,4.040000
-0.000101,2.700000,4.020000
-0.000101,2.660000,4.020000
-0.000101,2.640000,4.020000
-0.000101,2.620000,4.020000
-0.000101,2.600000,4.020000
-0.000101,2.540000,4.020000
-0.000100,2.560000,4.020000
-0.000100,2.540000,4.040000
-0.000100,2.480000,4.020000
-0.000100,2.480000,4.020000
-0.000100,2.460000,4.040000
-0.000100,2.440000,4.020000
-0.000100,2.420000,4.040000
-0.000100,2.380000,4.060000
-0.000100,2.380000,4.020000
-0.000100,2.320000,4.000000
-0.000099,2.300000,4.040000
-0.000099,2.280000,4.020000
-0.000099,2.280000,4.000000
